,poverty_White,poverty_Black,poverty_AmerInd,poverty_Asian,poverty_NatHaw,poverty_Multi,poverty_Hisp,Name,Country,state,CountyName,StateName
2424,4407.0,30.0,0.0,2.0,0.0,55.0,10.0,"Carroll County, Ohio",019,39,Carroll , Ohio
2425,4366.0,221.0,10.0,0.0,0.0,218.0,148.0,"Champaign County, Ohio",021,39,Champaign , Ohio
2426,19384.0,3684.0,82.0,72.0,0.0,1579.0,1599.0,"Clark County, Ohio",023,39,Clark , Ohio
2427,18904.0,681.0,67.0,46.0,50.0,660.0,748.0,"Clermont County, Ohio",025,39,Clermont , Ohio
2428,6006.0,353.0,6.0,35.0,0.0,337.0,334.0,"Clinton County, Ohio",027,39,Clinton , Ohio
2429,15419.0,596.0,63.0,0.0,0.0,522.0,231.0,"Columbiana County, Ohio",029,39,Columbiana , Ohio
2430,6208.0,97.0,0.0,14.0,0.0,260.0,26.0,"Coshocton County, Ohio",031,39,Coshocton , Ohio
2431,6354.0,156.0,4.0,26.0,0.0,329.0,204.0,"Crawford County, Ohio",033,39,Crawford , Ohio
2432,88560.0,123485.0,845.0,4120.0,7.0,8932.0,19944.0,"Cuyahoga County, Ohio",035,39,Cuyahoga , Ohio
2433,6827.0,201.0,31.0,0.0,0.0,133.0,193.0,"Darke County, Ohio",037,39,Darke , Ohio
2434,4353.0,255.0,73.0,21.0,0.0,142.0,833.0,"Defiance County, Ohio",039,39,Defiance , Ohio
2435,7617.0,640.0,15.0,129.0,0.0,251.0,452.0,"Delaware County, Ohio",041,39,Delaware , Ohio
2436,6734.0,1641.0,120.0,47.0,0.0,898.0,898.0,"Erie County, Ohio",043,39,Erie , Ohio
2437,13822.0,1199.0,10.0,109.0,0.0,622.0,294.0,"Fairfield County, Ohio",045,39,Fairfield , Ohio
2438,4740.0,115.0,10.0,10.0,0.0,108.0,277.0,"Fayette County, Ohio",047,39,Fayette , Ohio
2439,103142.0,83981.0,630.0,6733.0,109.0,10035.0,16760.0,"Franklin County, Ohio",049,39,Franklin , Ohio
2440,4187.0,91.0,27.0,0.0,0.0,190.0,872.0,"Fulton County, Ohio",051,39,Fulton , Ohio
2441,5555.0,270.0,0.0,0.0,0.0,137.0,52.0,"Gallia County, Ohio",053,39,Gallia , Ohio
2442,6899.0,253.0,33.0,23.0,0.0,142.0,128.0,"Geauga County, Ohio",055,39,Geauga , Ohio
2443,17113.0,2728.0,36.0,631.0,0.0,1389.0,644.0,"Greene County, Ohio",057,39,Greene , Ohio
2444,6921.0,133.0,0.0,0.0,1.0,277.0,39.0,"Guernsey County, Ohio",059,39,Guernsey , Ohio
2445,62231.0,72817.0,364.0,2435.0,94.0,4811.0,7265.0,"Hamilton County, Ohio",061,39,Hamilton , Ohio
2446,9444.0,451.0,31.0,88.0,0.0,606.0,1253.0,"Hancock County, Ohio",063,39,Hancock , Ohio
2447,5261.0,63.0,0.0,41.0,0.0,121.0,146.0,"Hardin County, Ohio",065,39,Hardin , Ohio
2448,2585.0,119.0,3.0,0.0,0.0,45.0,15.0,"Harrison County, Ohio",067,39,Harrison , Ohio
2449,3132.0,33.0,0.0,0.0,0.0,156.0,484.0,"Henry County, Ohio",069,39,Henry , Ohio
2450,8128.0,141.0,0.0,73.0,0.0,323.0,87.0,"Highland County, Ohio",071,39,Highland , Ohio
2451,4601.0,52.0,0.0,11.0,0.0,100.0,64.0,"Hocking County, Ohio",073,39,Hocking , Ohio
2452,5920.0,29.0,13.0,0.0,0.0,65.0,164.0,"Holmes County, Ohio",075,39,Holmes , Ohio
2453,6743.0,197.0,37.0,4.0,0.0,455.0,1474.0,"Huron County, Ohio",077,39,Huron , Ohio
2454,7224.0,79.0,13.0,0.0,0.0,355.0,142.0,"Jackson County, Ohio",079,39,Jackson , Ohio
2455,9408.0,1471.0,26.0,32.0,0.0,612.0,179.0,"Jefferson County, Ohio",081,39,Jefferson , Ohio
2456,8635.0,91.0,0.0,0.0,0.0,206.0,93.0,"Knox County, Ohio",083,39,Knox , Ohio
2457,17363.0,2231.0,14.0,199.0,0.0,674.0,1722.0,"Lake County, Ohio",085,39,Lake , Ohio
2458,9906.0,427.0,14.0,10.0,0.0,295.0,135.0,"Lawrence County, Ohio",087,39,Lawrence , Ohio
2459,17932.0,991.0,34.0,94.0,0.0,1072.0,502.0,"Licking County, Ohio",089,39,Licking , Ohio
2460,6827.0,186.0,99.0,37.0,0.0,394.0,230.0,"Logan County, Ohio",091,39,Logan , Ohio
2461,28015.0,9063.0,161.0,475.0,20.0,3481.0,7712.0,"Lorain County, Ohio",093,39,Lorain , Ohio
2462,46226.0,32283.0,475.0,1751.0,53.0,6906.0,8392.0,"Lucas County, Ohio",095,39,Lucas , Ohio
2463,302.0,0.0,0.0,0.0,0.0,0.0,286.0,"Edwards County, Texas",137,48,Edwards , Texas
2464,12873.0,2533.0,225.0,42.0,0.0,506.0,9371.0,"Ellis County, Texas",139,48,Ellis , Texas
2465,149093.0,4131.0,1145.0,1002.0,253.0,3562.0,174584.0,"El Paso County, Texas",141,48,El Paso , Texas
2466,8057.0,189.0,12.0,21.0,0.0,107.0,2469.0,"Erath County, Texas",143,48,Erath , Texas
2467,1966.0,1361.0,8.0,9.0,0.0,5.0,1028.0,"Falls County, Texas",145,48,Falls , Texas
2468,4231.0,775.0,27.0,6.0,0.0,172.0,840.0,"Fannin County, Texas",147,48,Fannin , Texas
2469,2320.0,316.0,0.0,0.0,7.0,45.0,828.0,"Fayette County, Texas",149,48,Fayette , Texas
2470,429.0,39.0,0.0,11.0,4.0,15.0,254.0,"Fisher County, Texas",151,48,Fisher , Texas
2471,1276.0,66.0,0.0,0.0,0.0,50.0,1105.0,"Floyd County, Texas",153,48,Floyd , Texas
2472,78.0,0.0,0.0,0.0,0.0,0.0,35.0,"Foard County, Texas",155,48,Foard , Texas
2473,26335.0,13159.0,125.0,6934.0,0.0,1188.0,25059.0,"Fort Bend County, Texas",157,48,Fort Bend , Texas
2474,1114.0,269.0,0.0,0.0,6.0,28.0,371.0,"Franklin County, Texas",159,48,Franklin , Texas
2475,2154.0,771.0,16.0,0.0,0.0,58.0,1168.0,"Freestone County, Texas",161,48,Freestone , Texas
2476,2445.0,1.0,2.0,0.0,0.0,23.0,2916.0,"Frio County, Texas",163,48,Frio , Texas
2477,2220.0,1.0,37.0,11.0,0.0,65.0,1485.0,"Gaines County, Texas",165,48,Gaines , Texas
2478,24884.0,10321.0,154.0,1554.0,0.0,1197.0,14393.0,"Galveston County, Texas",167,48,Galveston , Texas
2479,372.0,4.0,0.0,0.0,0.0,3.0,279.0,"Garza County, Texas",169,48,Garza , Texas
2480,3196.0,1.0,50.0,1.0,0.0,22.0,1403.0,"Gillespie County, Texas",171,48,Gillespie , Texas
2481,46.0,0.0,0.0,0.0,0.0,0.0,0.0,"Glasscock County, Texas",173,48,Glasscock , Texas
2482,710.0,83.0,0.0,0.0,0.0,8.0,603.0,"Goliad County, Texas",175,48,Goliad , Texas
2483,1679.0,508.0,0.0,14.0,0.0,41.0,2759.0,"Gonzales County, Texas",177,48,Gonzales , Texas
2484,2453.0,70.0,29.0,12.0,0.0,71.0,1288.0,"Gray County, Texas",179,48,Gray , Texas
2485,14094.0,2243.0,261.0,275.0,6.0,1170.0,3468.0,"Grayson County, Texas",181,48,Grayson , Texas
2486,13390.0,8370.0,116.0,100.0,0.0,427.0,6045.0,"Gregg County, Texas",183,48,Gregg , Texas
2487,2904.0,1317.0,35.0,0.0,0.0,65.0,1022.0,"Grimes County, Texas",185,48,Grimes , Texas
2488,9984.0,1271.0,70.0,143.0,0.0,525.0,7058.0,"Guadalupe County, Texas",187,48,Guadalupe , Texas
2489,6429.0,423.0,39.0,13.0,2.0,663.0,5955.0,"Hale County, Texas",189,48,Hale , Texas
2490,596.0,93.0,0.0,0.0,0.0,11.0,371.0,"Hall County, Texas",191,48,Hall , Texas
2491,926.0,11.0,6.0,8.0,0.0,17.0,189.0,"Hamilton County, Texas",193,48,Hamilton , Texas
2492,974.0,0.0,14.0,0.0,0.0,0.0,821.0,"Hansford County, Texas",195,48,Hansford , Texas
2493,688.0,193.0,0.0,0.0,0.0,36.0,380.0,"Hardeman County, Texas",197,48,Hardeman , Texas
2494,5265.0,1196.0,22.0,0.0,0.0,102.0,369.0,"Hardin County, Texas",199,48,Hardin , Texas
2495,431730.0,192645.0,5057.0,34615.0,731.0,14290.0,446634.0,"Harris County, Texas",201,48,Harris , Texas
2496,5364.0,4335.0,8.0,5.0,0.0,224.0,1948.0,"Harrison County, Texas",203,48,Harrison , Texas
2497,187.0,0.0,0.0,0.0,0.0,12.0,350.0,"Hartley County, Texas",205,48,Hartley , Texas
2498,903.0,30.0,0.0,0.0,0.0,64.0,305.0,"Haskell County, Texas",207,48,Haskell , Texas
2499,22003.0,883.0,0.0,446.0,83.0,710.0,13345.0,"Hays County, Texas",209,48,Hays , Texas
2500,274.0,0.0,0.0,0.0,0.0,0.0,386.0,"Hemphill County, Texas",211,48,Hemphill , Texas
2501,13091.0,1560.0,89.0,7.0,0.0,178.0,3494.0,"Henderson County, Texas",213,48,Henderson , Texas
2502,251894.0,1086.0,969.0,559.0,0.0,1911.0,267345.0,"Hidalgo County, Texas",215,48,Hidalgo , Texas
2503,5685.0,736.0,62.0,24.0,0.0,73.0,2108.0,"Hill County, Texas",217,48,Hill , Texas
2504,2598.0,215.0,131.0,15.0,5.0,31.0,2148.0,"Hockley County, Texas",219,48,Hockley , Texas
2505,5464.0,110.0,0.0,0.0,0.0,63.0,1143.0,"Hood County, Texas",221,48,Hood , Texas
2506,5646.0,611.0,9.0,4.0,6.0,240.0,1741.0,"Hopkins County, Texas",223,48,Hopkins , Texas
2507,1982.0,2022.0,0.0,31.0,0.0,96.0,710.0,"Houston County, Texas",225,48,Houston , Texas
2508,3560.0,275.0,99.0,1.0,0.0,289.0,2395.0,"Howard County, Texas",227,48,Howard , Texas
2509,1295.0,0.0,0.0,0.0,0.0,2.0,1103.0,"Hudspeth County, Texas",229,48,Hudspeth , Texas
2510,11211.0,2099.0,120.0,250.0,0.0,191.0,3923.0,"Hunt County, Texas",231,48,Hunt , Texas
2511,2760.0,233.0,75.0,28.0,0.0,203.0,1096.0,"Hutchinson County, Texas",233,48,Hutchinson , Texas
2512,154.0,0.0,0.0,0.0,0.0,0.0,66.0,"Irion County, Texas",235,48,Irion , Texas
2513,1349.0,0.0,11.0,5.0,0.0,42.0,364.0,"Jack County, Texas",237,48,Jack , Texas
2514,1379.0,256.0,0.0,0.0,0.0,85.0,813.0,"Jackson County, Texas",239,48,Jackson , Texas
2515,4037.0,1928.0,29.0,31.0,0.0,140.0,811.0,"Jasper County, Texas",241,48,Jasper , Texas
2516,160.0,0.0,0.0,2.0,0.0,0.0,98.0,"Jeff Davis County, Texas",243,48,Jeff Davis , Texas
2517,20454.0,24139.0,77.0,1948.0,41.0,1306.0,11610.0,"Jefferson County, Texas",245,48,Jefferson , Texas
2518,811.0,1.0,0.0,0.0,0.0,8.0,780.0,"Jim Hogg County, Texas",247,48,Jim Hogg , Texas
2519,7408.0,56.0,49.0,12.0,0.0,103.0,7099.0,"Jim Wells County, Texas",249,48,Jim Wells , Texas
2520,16389.0,801.0,151.0,141.0,0.0,744.0,7112.0,"Johnson County, Texas",251,48,Johnson , Texas
2521,1735.0,412.0,0.0,0.0,0.0,77.0,580.0,"Jones County, Texas",253,48,Jones , Texas
2522,988.0,45.0,0.0,35.0,0.0,40.0,2171.0,"Karnes County, Texas",255,48,Karnes , Texas
2523,11516.0,1771.0,264.0,3.0,0.0,559.0,5495.0,"Kaufman County, Texas",257,48,Kaufman , Texas
2524,2821.0,5.0,130.0,10.0,26.0,105.0,2101.0,"Kendall County, Texas",259,48,Kendall , Texas
2525,138.0,0.0,0.0,0.0,0.0,0.0,133.0,"Kenedy County, Texas",261,48,Kenedy , Texas
2526,84.0,0.0,0.0,0.0,0.0,0.0,51.0,"Kent County, Texas",263,48,Kent , Texas
2527,7150.0,300.0,27.0,68.0,0.0,44.0,2466.0,"Kerr County, Texas",265,48,Kerr , Texas
2528,842.0,0.0,0.0,0.0,4.0,13.0,416.0,"Kimble County, Texas",267,48,Kimble , Texas
2529,21.0,0.0,0.0,0.0,0.0,0.0,8.0,"King County, Texas",269,48,King , Texas
2530,791.0,17.0,22.0,0.0,0.0,5.0,644.0,"Kinney County, Texas",271,48,Kinney , Texas
2531,6112.0,333.0,42.0,329.0,0.0,100.0,6033.0,"Kleberg County, Texas",273,48,Kleberg , Texas
2532,509.0,127.0,0.0,2.0,1.0,2.0,286.0,"Knox County, Texas",275,48,Knox , Texas
2533,5978.0,2331.0,63.0,16.0,5.0,673.0,1095.0,"Lamar County, Texas",277,48,Lamar , Texas
2534,2629.0,238.0,21.0,0.0,0.0,130.0,2193.0,"Lamb County, Texas",279,48,Lamb , Texas
2535,2347.0,286.0,16.0,0.0,0.0,164.0,839.0,"Lampasas County, Texas",281,48,Lampasas , Texas
2536,974.0,0.0,0.0,0.0,0.0,16.0,957.0,"La Salle County, Texas",283,48,La Salle , Texas
2537,1200.0,422.0,0.0,22.0,0.0,136.0,474.0,"Lavaca County, Texas",285,48,Lavaca , Texas
2538,1764.0,589.0,26.0,0.0,0.0,9.0,948.0,"Lee County, Texas",287,48,Lee , Texas
2539,1733.0,358.0,2.0,0.0,0.0,30.0,601.0,"Leon County, Texas",289,48,Leon , Texas
2540,8954.0,2233.0,27.0,27.0,7.0,293.0,4593.0,"Liberty County, Texas",291,48,Liberty , Texas
2541,3699.0,985.0,4.0,7.0,0.0,75.0,1943.0,"Limestone County, Texas",293,48,Limestone , Texas
2542,314.0,0.0,3.0,3.0,0.0,4.0,189.0,"Lipscomb County, Texas",295,48,Lipscomb , Texas
2543,1515.0,15.0,0.0,0.0,0.0,0.0,830.0,"Live Oak County, Texas",297,48,Live Oak , Texas
2544,2606.0,7.0,0.0,0.0,0.0,166.0,728.0,"Llano County, Texas",299,48,Llano , Texas
2545,0.0,0.0,16.0,0.0,0.0,0.0,5.0,"Loving County, Texas",301,48,Loving , Texas
2546,40393.0,6543.0,405.0,1149.0,51.0,2220.0,23529.0,"Lubbock County, Texas",303,48,Lubbock , Texas
2547,908.0,0.0,55.0,0.0,2.0,25.0,844.0,"Lynn County, Texas",305,48,Lynn , Texas
2548,1161.0,11.0,263.0,0.0,0.0,0.0,683.0,"McCulloch County, Texas",307,48,McCulloch , Texas
2549,32825.0,11553.0,249.0,1022.0,13.0,1338.0,16906.0,"McLennan County, Texas",309,48,McLennan , Texas
2550,108.0,0.0,0.0,0.0,0.0,0.0,73.0,"McMullen County, Texas",311,48,McMullen , Texas
2551,1675.0,501.0,7.0,0.0,0.0,119.0,601.0,"Madison County, Texas",313,48,Madison , Texas
2552,1344.0,926.0,0.0,127.0,0.0,19.0,26.0,"Marion County, Texas",315,48,Marion , Texas
2553,454.0,54.0,4.0,0.0,0.0,8.0,391.0,"Martin County, Texas",317,48,Martin , Texas
2554,449.0,0.0,0.0,5.0,0.0,0.0,180.0,"Mason County, Texas",319,48,Mason , Texas
2555,5622.0,939.0,48.0,332.0,0.0,628.0,3941.0,"Matagorda County, Texas",321,48,Matagorda , Texas
2556,15384.0,14.0,290.0,0.0,0.0,122.0,15868.0,"Maverick County, Texas",323,48,Maverick , Texas
2557,6508.0,44.0,26.0,20.0,0.0,118.0,5121.0,"Medina County, Texas",325,48,Medina , Texas
2558,307.0,14.0,14.0,0.0,0.0,14.0,191.0,"Menard County, Texas",327,48,Menard , Texas
2559,10995.0,1433.0,51.0,222.0,0.0,455.0,8280.0,"Midland County, Texas",329,48,Midland , Texas
2560,3349.0,991.0,36.0,0.0,0.0,155.0,1526.0,"Milam County, Texas",331,48,Milam , Texas
2561,566.0,3.0,0.0,0.0,0.0,0.0,127.0,"Mills County, Texas",333,48,Mills , Texas
2562,608.0,7.0,8.0,0.0,0.0,0.0,460.0,"Mitchell County, Texas",335,48,Mitchell , Texas
2563,2532.0,27.0,0.0,0.0,0.0,173.0,647.0,"Montague County, Texas",337,48,Montague , Texas
2564,47236.0,3885.0,537.0,785.0,47.0,1587.0,27653.0,"Montgomery County, Texas",339,48,Montgomery , Texas
2565,3163.0,123.0,59.0,404.0,0.0,190.0,2678.0,"Moore County, Texas",341,48,Moore , Texas
2566,863.0,1080.0,0.0,4.0,0.0,86.0,289.0,"Morris County, Texas",343,48,Morris , Texas
2567,150.0,4.0,0.0,0.0,0.0,0.0,52.0,"Motley County, Texas",345,48,Motley , Texas
2568,9628.0,3833.0,108.0,82.0,0.0,338.0,4502.0,"Nacogdoches County, Texas",347,48,Nacogdoches , Texas
2569,6913.0,2484.0,244.0,98.0,3.0,261.0,3935.0,"Navarro County, Texas",349,48,Navarro , Texas
2570,1412.0,643.0,24.0,0.0,0.0,0.0,64.0,"Newton County, Texas",351,48,Newton , Texas
2571,2405.0,119.0,0.0,4.0,0.0,128.0,1468.0,"Nolan County, Texas",353,48,Nolan , Texas
2572,50057.0,3444.0,377.0,935.0,0.0,1503.0,45369.0,"Nueces County, Texas",355,48,Nueces , Texas
2573,1505.0,13.0,7.0,12.0,0.0,55.0,1038.0,"Ochiltree County, Texas",357,48,Ochiltree , Texas
2574,237.0,14.0,0.0,16.0,0.0,7.0,54.0,"Oldham County, Texas",359,48,Oldham , Texas
2575,9192.0,1900.0,97.0,112.0,0.0,454.0,1173.0,"Orange County, Texas",361,48,Orange , Texas
2576,4246.0,206.0,27.0,15.0,0.0,102.0,1027.0,"Palo Pinto County, Texas",363,48,Palo Pinto , Texas
2577,1805.0,1377.0,0.0,31.0,3.0,8.0,294.0,"Panola County, Texas",365,48,Panola , Texas
2578,11857.0,218.0,311.0,125.0,0.0,202.0,3237.0,"Parker County, Texas",367,48,Parker , Texas
2579,1474.0,32.0,53.0,0.0,0.0,50.0,1455.0,"Parmer County, Texas",369,48,Parmer , Texas
2580,1855.0,0.0,7.0,0.0,0.0,32.0,1838.0,"Pecos County, Texas",371,48,Pecos , Texas
2581,5730.0,975.0,145.0,113.0,0.0,223.0,1406.0,"Polk County, Texas",373,48,Polk , Texas
2582,18526.0,3964.0,207.0,1072.0,35.0,1342.0,13538.0,"Potter County, Texas",375,48,Potter , Texas
2583,1584.0,0.0,0.0,0.0,0.0,0.0,1391.0,"Presidio County, Texas",377,48,Presidio , Texas
2584,936.0,33.0,0.0,23.0,0.0,25.0,270.0,"Rains County, Texas",379,48,Rains , Texas
2585,10946.0,726.0,90.0,201.0,5.0,495.0,3698.0,"Randall County, Texas",381,48,Randall , Texas
2586,270.0,11.0,0.0,0.0,0.0,0.0,568.0,"Reagan County, Texas",383,48,Reagan , Texas
2587,621.0,1.0,0.0,0.0,0.0,4.0,160.0,"Real County, Texas",385,48,Real , Texas
2588,1400.0,690.0,1.0,6.0,0.0,23.0,284.0,"Red River County, Texas",387,48,Red River , Texas
2589,1679.0,260.0,27.0,0.0,0.0,58.0,1720.0,"Reeves County, Texas",389,48,Reeves , Texas
2590,926.0,108.0,1.0,0.0,0.0,154.0,688.0,"Refugio County, Texas",391,48,Refugio , Texas
2591,19.0,0.0,0.0,0.0,0.0,0.0,0.0,"Roberts County, Texas",393,48,Roberts , Texas
2592,1685.0,1279.0,2.0,12.0,0.0,81.0,501.0,"Robertson County, Texas",395,48,Robertson , Texas
2593,3816.0,650.0,10.0,124.0,0.0,344.0,1496.0,"Rockwall County, Texas",397,48,Rockwall , Texas
2594,2266.0,32.0,3.0,8.0,0.0,53.0,1072.0,"Runnels County, Texas",399,48,Runnels , Texas
2595,5599.0,2248.0,110.0,81.0,0.0,217.0,1988.0,"Rusk County, Texas",401,48,Rusk , Texas
2596,2065.0,587.0,0.0,0.0,0.0,0.0,69.0,"Sabine County, Texas",403,48,Sabine , Texas
2597,1220.0,759.0,39.0,0.0,0.0,12.0,225.0,"San Augustine County, Texas",405,48,San Augustine , Texas
2598,4105.0,986.0,0.0,125.0,0.0,50.0,902.0,"San Jacinto County, Texas",407,48,San Jacinto , Texas
2599,9618.0,353.0,81.0,11.0,0.0,238.0,7782.0,"San Patricio County, Texas",409,48,San Patricio , Texas
2600,724.0,7.0,0.0,0.0,0.0,15.0,343.0,"San Saba County, Texas",411,48,San Saba , Texas
2601,694.0,1.0,0.0,5.0,0.0,5.0,334.0,"Schleicher County, Texas",413,48,Schleicher , Texas
2602,1515.0,42.0,62.0,1.0,0.0,65.0,1187.0,"Scurry County, Texas",415,48,Scurry , Texas
2603,569.0,0.0,0.0,0.0,0.0,0.0,152.0,"Shackelford County, Texas",417,48,Shackelford , Texas
2604,3938.0,1717.0,5.0,82.0,28.0,59.0,1668.0,"Shelby County, Texas",419,48,Shelby , Texas
2605,439.0,0.0,8.0,0.0,0.0,23.0,377.0,"Sherman County, Texas",421,48,Sherman , Texas
2606,23205.0,10242.0,100.0,628.0,1.0,433.0,10543.0,"Smith County, Texas",423,48,Smith , Texas
2607,846.0,14.0,0.0,0.0,0.0,22.0,263.0,"Somervell County, Texas",425,48,Somervell , Texas
2608,22874.0,26.0,12.0,140.0,0.0,191.0,23245.0,"Starr County, Texas",427,48,Starr , Texas
2609,1348.0,36.0,0.0,0.0,0.0,12.0,885.0,"Stephens County, Texas",429,48,Stephens , Texas
2610,255.0,0.0,0.0,0.0,0.0,0.0,89.0,"Sterling County, Texas",431,48,Sterling , Texas
2611,109.0,63.0,0.0,0.0,0.0,42.0,95.0,"Stonewall County, Texas",433,48,Stonewall , Texas
2612,242.0,0.0,0.0,0.0,0.0,0.0,208.0,"Sutton County, Texas",435,48,Sutton , Texas
2613,1291.0,90.0,2.0,0.0,0.0,129.0,1027.0,"Swisher County, Texas",437,48,Swisher , Texas
2614,163986.0,67190.0,1392.0,13692.0,573.0,8096.0,123137.0,"Tarrant County, Texas",439,48,Tarrant , Texas
2615,16506.0,3289.0,123.0,672.0,51.0,822.0,6975.0,"Taylor County, Texas",441,48,Taylor , Texas
2616,111.0,13.0,0.0,0.0,0.0,0.0,112.0,"Terrell County, Texas",443,48,Terrell , Texas
2617,1115.0,121.0,16.0,0.0,0.0,46.0,1043.0,"Terry County, Texas",445,48,Terry , Texas
2618,144.0,3.0,0.0,7.0,0.0,0.0,26.0,"Throckmorton County, Texas",447,48,Throckmorton , Texas
2619,4713.0,979.0,0.0,0.0,0.0,237.0,4782.0,"Titus County, Texas",449,48,Titus , Texas
2620,14325.0,1260.0,213.0,124.0,15.0,475.0,9058.0,"Tom Green County, Texas",451,48,Tom Green , Texas
2621,126470.0,20708.0,969.0,9701.0,177.0,6063.0,102955.0,"Travis County, Texas",453,48,Travis , Texas
2622,1925.0,307.0,0.0,0.0,0.0,23.0,400.0,"Trinity County, Texas",455,48,Trinity , Texas
2623,2329.0,345.0,34.0,0.0,0.0,87.0,213.0,"Tyler County, Texas",457,48,Tyler , Texas
2624,4039.0,795.0,92.0,54.0,0.0,388.0,382.0,"Upshur County, Texas",459,48,Upshur , Texas
2625,223.0,24.0,0.0,0.0,0.0,38.0,449.0,"Upton County, Texas",461,48,Upton , Texas
2626,5938.0,14.0,20.0,0.0,0.0,83.0,5447.0,"Uvalde County, Texas",463,48,Uvalde , Texas
2627,9994.0,72.0,0.0,0.0,0.0,64.0,9712.0,"Val Verde County, Texas",465,48,Val Verde , Texas
2628,7932.0,383.0,39.0,91.0,4.0,171.0,1697.0,"Van Zandt County, Texas",467,48,Van Zandt , Texas
2629,11853.0,1184.0,150.0,252.0,0.0,1055.0,10758.0,"Victoria County, Texas",469,48,Victoria , Texas
2630,7589.0,3794.0,34.0,145.0,0.0,403.0,2428.0,"Walker County, Texas",471,48,Walker , Texas
2631,4170.0,3144.0,23.0,42.0,0.0,499.0,2996.0,"Waller County, Texas",473,48,Waller , Texas
2632,1786.0,65.0,1.0,0.0,0.0,2.0,1462.0,"Ward County, Texas",475,48,Ward , Texas
2633,3049.0,1507.0,0.0,18.0,0.0,0.0,1490.0,"Washington County, Texas",477,48,Washington , Texas
2634,76754.0,168.0,428.0,251.0,3.0,635.0,79830.0,"Webb County, Texas",479,48,Webb , Texas
2635,4936.0,2095.0,58.0,19.0,0.0,56.0,3882.0,"Wharton County, Texas",481,48,Wharton , Texas
2636,578.0,0.0,44.0,0.0,0.0,18.0,457.0,"Wheeler County, Texas",483,48,Wheeler , Texas
2637,13785.0,3594.0,155.0,367.0,0.0,821.0,5809.0,"Wichita County, Texas",485,48,Wichita , Texas
2638,1797.0,480.0,5.0,9.0,0.0,138.0,885.0,"Wilbarger County, Texas",487,48,Wilbarger , Texas
2639,7208.0,18.0,2.0,0.0,0.0,39.0,7194.0,"Willacy County, Texas",489,48,Willacy , Texas
2640,25693.0,4113.0,335.0,1300.0,50.0,1575.0,12989.0,"Williamson County, Texas",491,48,Williamson , Texas
2641,4408.0,94.0,0.0,0.0,0.0,172.0,3055.0,"Wilson County, Texas",493,48,Wilson , Texas
2642,731.0,6.0,0.0,0.0,0.0,16.0,588.0,"Winkler County, Texas",495,48,Winkler , Texas
2643,5761.0,25.0,7.0,6.0,0.0,149.0,1581.0,"Wise County, Texas",497,48,Wise , Texas
2644,5178.0,335.0,41.0,106.0,0.0,183.0,772.0,"Wood County, Texas",499,48,Wood , Texas
2645,657.0,7.0,0.0,0.0,0.0,61.0,475.0,"Yoakum County, Texas",501,48,Yoakum , Texas
2646,2751.0,60.0,77.0,8.0,0.0,136.0,835.0,"Young County, Texas",503,48,Young , Texas
2647,5073.0,30.0,0.0,0.0,0.0,0.0,5130.0,"Zapata County, Texas",505,48,Zapata , Texas
2648,3541.0,0.0,7.0,0.0,0.0,30.0,3650.0,"Zavala County, Texas",507,48,Zavala , Texas
2649,597.0,0.0,13.0,0.0,88.0,14.0,274.0,"Beaver County, Utah",001,49,Beaver , Utah
2650,4321.0,15.0,93.0,13.0,0.0,110.0,802.0,"Box Elder County, Utah",003,49,Box Elder , Utah
2651,15642.0,203.0,177.0,728.0,19.0,437.0,3041.0,"Cache County, Utah",005,49,Cache , Utah
2652,2470.0,25.0,23.0,40.0,18.0,130.0,535.0,"Carbon County, Utah",007,49,Carbon , Utah
2653,56.0,0.0,2.0,0.0,0.0,0.0,0.0,"Daggett County, Utah",009,49,Daggett , Utah
2654,19483.0,530.0,226.0,554.0,680.0,1259.0,5345.0,"Davis County, Utah",011,49,Davis , Utah
2655,1545.0,0.0,293.0,16.0,0.0,22.0,304.0,"Duchesne County, Utah",013,49,Duchesne , Utah
2656,1145.0,49.0,22.0,0.0,0.0,3.0,315.0,"Emery County, Utah",015,49,Emery , Utah
2657,641.0,0.0,8.0,13.0,0.0,6.0,62.0,"Garfield County, Utah",017,49,Garfield , Utah
2658,1357.0,7.0,78.0,37.0,0.0,15.0,491.0,"Grand County, Utah",019,49,Grand , Utah
2659,9041.0,89.0,386.0,55.0,37.0,248.0,1808.0,"Iron County, Utah",021,49,Iron , Utah
2660,1376.0,0.0,8.0,0.0,4.0,32.0,46.0,"Juab County, Utah",023,49,Juab , Utah
2661,595.0,0.0,6.0,7.0,0.0,0.0,20.0,"Kane County, Utah",025,49,Kane , Utah
2662,1085.0,0.0,10.0,11.0,0.0,41.0,547.0,"Millard County, Utah",027,49,Millard , Utah
2663,339.0,0.0,0.0,60.0,0.0,0.0,93.0,"Morgan County, Utah",029,49,Morgan , Utah
2664,526.0,0.0,0.0,0.0,0.0,0.0,112.0,"Piute County, Utah",031,49,Piute , Utah
2665,217.0,0.0,0.0,0.0,0.0,1.0,28.0,"Rich County, Utah",033,49,Rich , Utah
2666,91550.0,4729.0,2643.0,6690.0,3974.0,5888.0,48837.0,"Salt Lake County, Utah",035,49,Salt Lake , Utah
2667,884.0,0.0,3083.0,73.0,0.0,52.0,197.0,"San Juan County, Utah",037,49,San Juan , Utah
