State,County,Value,Gender,Race/Ethnicity,Lat,Lng,Fast Food Count
OH,Putnam County,324.1,Overall,Overall,41.018451,-84.120927,20
IN,Dearborn County,324.1,Overall,Overall,39.147793,-84.974918,20
DE,Delaware,324.0,Overall,Overall,38.9952,-75.5014,20
NC,Pitt County,323.9,Overall,Overall,35.590505,-77.379123,20
ID,Payette County,323.8,Overall,Overall,43.999952,-116.756852,20
NJ,Hudson County,323.8,Overall,Overall,40.740293,-74.062027,20
WI,Door County,323.7,Overall,Overall,44.924853,-87.328999,20
CT,Litchfield County,323.7,Overall,Overall,41.793458,-73.242925,20
NC,Craven County,323.7,Overall,Overall,35.131322,-77.103878,20
OH,Medina County,323.6,Overall,Overall,41.116072,-81.893266,20
ND,McIntosh County,323.6,Overall,Overall,46.113787,-99.442189,4
MD,Baltimore County,323.6,Overall,Overall,39.465229,-76.647658,20
IA,Franklin County,323.6,Overall,Overall,42.731766,-93.263489,8
PA,Monroe County,323.5,Overall,Overall,41.059636,-75.343711,20
CA,San Joaquin County,323.4,Overall,Overall,37.932727,-121.264123,20
KS,Cloud County,323.3,Overall,Overall,39.478474,-97.644285,11
IN,Allen County,323.2,Overall,Overall,41.103795,-85.064416,20
TX,Galveston County,323.1,Overall,Overall,29.406798,-94.955315,20
VT,Caledonia County,323.1,Overall,Overall,44.460242,-72.104346,20
WI,Dodge County,322.9,Overall,Overall,43.416672,-88.7057,20
IN,Wells County,322.8,Overall,Overall,40.746387,-85.226585,20
ND,Griggs County,322.8,Overall,Overall,47.461435,-98.240015,2
OH,Stark County,322.8,Overall,Overall,40.811994,-81.355933,20
NC,Macon County,322.8,Overall,Overall,35.145543,-83.421893,20
TX,Washington County,322.6,Overall,Overall,30.220468,-96.406738,20
KS,Osage County,322.5,Overall,Overall,38.647971,-95.722857,2
KS,Jackson County,322.4,Overall,Overall,39.41259,-95.787502,7
IA,Muscatine County,322.4,Overall,Overall,41.483475,-91.11111,20
ND,Hettinger County,322.3,Overall,Overall,46.432941,-102.465255,0
NC,Gates County,321.9,Overall,Overall,36.444258,-76.702017,20
WI,Brown County,321.9,Overall,Overall,44.453045,-87.998374,20
KS,Ford County,321.9,Overall,Overall,37.687427,-99.883425,20
IN,Ohio County,321.8,Overall,Overall,38.953819,-84.963488,20
CT,Windham County,321.7,Overall,Overall,41.828471,-71.988129,20
IA,Buena Vista County,321.6,Overall,Overall,42.738243,-95.160453,19
VT,Orleans County,321.6,Overall,Overall,44.826972,-72.244567,18
KY,Jefferson County,321.6,Overall,Overall,38.189856,-85.668697,20
KY,Bullitt County,321.5,Overall,Overall,37.972421,-85.700078,20
TX,Kinney County,321.5,Overall,Overall,29.348653,-100.420371,2
IA,Buchanan County,321.5,Overall,Overall,42.470105,-91.840846,19
IL,Piatt County,321.5,Overall,Overall,40.014422,-88.59649,20
SC,Abbeville County,321.4,Overall,Overall,34.220479,-82.456918,7
KS,Hamilton County,321.4,Overall,Overall,37.992595,-101.790433,7
NE,Knox County,321.4,Overall,Overall,42.638734,-97.88928,20
PA,Lycoming County,321.2,Overall,Overall,41.344181,-77.068835,20
WY,Big Horn County,321.2,Overall,Overall,44.523471,-107.996656,20
TX,Brazos County,321.2,Overall,Overall,30.670047,-96.301543,17
GA,Whitfield County,321.1,Overall,Overall,34.805301,-84.960519,20
MO,Putnam County,321.0,Overall,Overall,40.478454,-93.016287,9
KS,Republic County,320.9,Overall,Overall,39.82459,-97.646162,17
WI,Lincoln County,320.7,Overall,Overall,45.338955,-89.731107,20
MD,St. Mary's County,320.6,Overall,Overall,38.303997,-76.605644,20
TX,Crockett County,320.6,Overall,Overall,30.727957,-101.413014,13
ID,Jerome County,320.6,Overall,Overall,42.686003,-114.255128,20
WY,Fremont County,320.6,Overall,Overall,43.040946,-108.63123,20
SD,Gregory County,320.4,Overall,Overall,43.18954,-99.17862,1
IN,Hendricks County,320.4,Overall,Overall,39.778124,-86.518799,13
WI,Chippewa County,320.4,Overall,Overall,45.068359,-91.280667,20
IA,Hancock County,320.4,Overall,Overall,43.081252,-93.739065,20
SD,McPherson County,320.4,Overall,Overall,45.769367,-99.22683,9
IA,Carroll County,320.3,Overall,Overall,42.034982,-94.868516,18
NE,Pierce County,320.2,Overall,Overall,42.262917,-97.60238,20
UT,Utah County,320.2,Overall,Overall,40.118057,-111.671095,20
WI,Fond du Lac County,320.1,Overall,Overall,43.755424,-88.486323,20
NE,Cedar County,320.1,Overall,Overall,42.597144,-97.253333,20
IL,Pike County,320.1,Overall,Overall,39.625393,-90.892899,9
IA,Wright County,320.0,Overall,Overall,42.733926,-93.737271,20
IA,Sac County,319.9,Overall,Overall,42.386016,-95.114313,18
KS,Shawnee County,319.8,Overall,Overall,39.036964,-95.752224,20
IA,Fayette County,319.7,Overall,Overall,42.863886,-91.849228,9
VA,Hanover County,319.6,Overall,Overall,37.762671,-77.496289,20
TX,Lampasas County,319.6,Overall,Overall,31.201367,-98.244976,20
IL,Adams County,319.6,Overall,Overall,39.989639,-91.193781,20
UT,Juab County,319.5,Overall,Overall,39.697722,-112.777761,0
IL,Monroe County,319.5,Overall,Overall,38.2799,-90.178108,20
VA,Warren County,319.4,Overall,Overall,38.912237,-78.207559,20
NC,Carteret County,319.3,Overall,Overall,34.818929,-76.697202,20
UT,Millard County,319.2,Overall,Overall,39.069321,-113.095189,0
NM,Torrance County,319.1,Overall,Overall,34.64667,-105.84075,20
WY,Natrona County,319.1,Overall,Overall,42.967733,-106.801897,4
SC,Anderson County,319.1,Overall,Overall,34.515378,-82.637037,20
ND,Emmons County,319.1,Overall,Overall,46.285511,-100.241847,7
IA,Louisa County,319.1,Overall,Overall,41.219194,-91.261748,0
IA,Washington County,318.9,Overall,Overall,41.333318,-91.71524,16
KS,Dickinson County,318.9,Overall,Overall,38.855997,-97.145528,20
NC,Franklin County,318.9,Overall,Overall,36.075748,-78.283888,20
NE,Holt County,318.9,Overall,Overall,42.449685,-98.783787,8
MO,Warren County,318.9,Overall,Overall,38.765746,-91.166059,20
KS,Thomas County,318.8,Overall,Overall,39.348058,-101.05141,20
ND,Wells County,318.8,Overall,Overall,47.592303,-99.665136,6
NJ,Burlington County,318.8,Overall,Overall,39.871845,-74.672363,20
KY,Garrard County,318.7,Overall,Overall,37.643201,-84.546763,1
CA,Inyo County,318.7,Overall,Overall,36.508867,-117.407146,20
KS,Kiowa County,318.6,Overall,Overall,37.553703,-99.279921,4
VA,Newport News City,318.5,Overall,Overall,37.099841,-76.513978,20
OH,Butler County,318.4,Overall,Overall,39.437757,-84.569068,20
ND,Walsh County,318.4,Overall,Overall,48.371543,-97.721726,7
TX,Briscoe County,318.0,Overall,Overall,34.529564,-101.208094,4
NE,Burt County,318.0,Overall,Overall,41.852009,-96.331186,20
OH,Fairfield County,317.9,Overall,Overall,39.743864,-82.629437,20
SD,Sanborn County,317.8,Overall,Overall,44.021913,-98.096966,12
WY,Hot Springs County,317.8,Overall,Overall,43.720797,-108.444674,13
MD,Charles County,317.5,Overall,Overall,38.516862,-76.990585,20
IL,Woodford County,317.5,Overall,Overall,40.789597,-89.215567,20
NC,Surry County,317.4,Overall,Overall,36.413116,-80.68616,20
TX,Harris County,317.4,Overall,Overall,29.861852,-95.396028,20
VA,Westmoreland County,317.4,Overall,Overall,38.115535,-76.817083,20
IL,Williamson County,317.4,Overall,Overall,37.735158,-88.931464,20
NC,Alamance County,317.2,Overall,Overall,36.037343,-79.398844,20
CA,Mendocino County,317.1,Overall,Overall,39.436309,-123.377828,20
WY,Laramie County,317.0,Overall,Overall,41.305559,-104.689719,20
IA,Dubuque County,316.8,Overall,Overall,42.47195,-90.882416,20
WI,Manitowoc County,316.7,Overall,Overall,44.119966,-87.807419,20
NJ,Mercer County,316.7,Overall,Overall,40.277668,-74.701176,20
SD,Todd County,316.7,Overall,Overall,43.190824,-100.722743,1
WI,Walworth County,316.7,Overall,Overall,42.666298,-88.534698,20
MI,Allegan County,316.4,Overall,Overall,42.59471,-85.900995,20
FL,Brevard County,316.4,Overall,Overall,28.257929,-80.749258,20
NC,Onslow County,316.4,Overall,Overall,34.740369,-77.442474,20
KS,Mitchell County,316.0,Overall,Overall,39.385745,-98.207717,14
SD,Walworth County,316.0,Overall,Overall,45.434658,-100.036445,8
IA,Shelby County,315.9,Overall,Overall,41.685325,-95.316567,20
WI,Sheboygan County,315.8,Overall,Overall,43.723123,-87.940866,20
GA,Rabun County,315.7,Overall,Overall,34.878575,-83.404495,20
IA,Audubon County,315.6,Overall,Overall,41.684344,-94.914455,20
KS,Atchison County,315.6,Overall,Overall,39.525441,-95.309258,20
CA,Sacramento County,315.6,Overall,Overall,38.465312,-121.31769,20
KS,Sherman County,315.6,Overall,Overall,39.345786,-101.717,10
IL,McLean County,315.4,Overall,Overall,40.493683,-88.853247,20
LA,Caddo Parish,315.3,Overall,Overall,32.586066,-93.880587,15
VA,Northumberland County,315.3,Overall,Overall,37.887154,-76.426657,20
MD,Kent County,315.3,Overall,Overall,39.261229,-76.014793,8
WY,Goshen County,315.3,Overall,Overall,42.089666,-104.353936,20
PA,Pike County,315.3,Overall,Overall,41.332094,-75.033322,20
SD,Campbell County,315.2,Overall,Overall,45.773083,-100.053918,13
KS,Edwards County,315.2,Overall,Overall,37.882383,-99.303745,9
VT,Washington County,315.2,Overall,Overall,44.268653,-72.617025,13
IN,Marshall County,315.1,Overall,Overall,41.330087,-86.269952,20
IA,Iowa,315.1,Overall,Overall,42.076,-93.5022,20
KS,Gove County,315.1,Overall,Overall,38.911247,-100.481831,11
VT,Bennington County,315.0,Overall,Overall,43.033547,-73.090986,16
WA,Wahkiakum County,314.9,Overall,Overall,46.293895,-123.425602,18
NC,Alleghany County,314.9,Overall,Overall,36.491055,-81.126195,20
IL,Fayette County,314.9,Overall,Overall,39.000194,-89.029606,20
KS,Ottawa County,314.9,Overall,Overall,39.130162,-97.642866,10
IA,Jones County,314.8,Overall,Overall,42.122537,-91.134088,11
TX,Kendall County,314.6,Overall,Overall,29.94735,-98.719345,20
VA,Richmond County,314.6,Overall,Overall,37.948403,-76.734664,11
VA,Essex County,314.6,Overall,Overall,37.946151,-76.953429,20
ND,Pembina County,314.5,Overall,Overall,48.769987,-97.547416,2
MI,Antrim County,314.5,Overall,Overall,45.003523,-85.15072,18
VA,New Kent County,314.4,Overall,Overall,37.504451,-76.996056,20
RI,Kent County,314.3,Overall,Overall,41.670092,-71.598282,20
GA,Barrow County,314.3,Overall,Overall,33.99756,-83.711007,20
IA,Boone County,314.1,Overall,Overall,42.034355,-93.937622,20
ID,Fremont County,314.0,Overall,Overall,44.222705,-111.476492,20
WI,Buffalo County,314.0,Overall,Overall,44.38146,-91.757637,20
RI,Rhode Island,314.0,Overall,Overall,41.682,-71.5617,8
NY,Cortland County,314.0,Overall,Overall,42.598351,-76.07037,20
ID,Lewis County,314.0,Overall,Overall,46.231036,-116.425114,13
PA,Centre County,314.0,Overall,Overall,40.918985,-77.826509,11
NC,North Carolina,313.9,Overall,Overall,35.5475,-79.4019,20
MI,Kalamazoo County,313.9,Overall,Overall,42.249648,-85.533031,20
KY,Boone County,313.8,Overall,Overall,38.969642,-84.726791,20
IA,Poweshiek County,313.8,Overall,Overall,41.68675,-92.532929,19
WY,Converse County,313.7,Overall,Overall,42.973443,-105.514839,11
VT,Franklin County,313.6,Overall,Overall,44.853643,-72.908352,16
WI,Clark County,313.5,Overall,Overall,44.736608,-90.609359,20
IA,Fremont County,313.3,Overall,Overall,40.750622,-95.609517,20
NC,Wilkes County,313.0,Overall,Overall,36.201538,-81.16133,20
NE,Fillmore County,312.9,Overall,Overall,40.522038,-97.590609,18
FL,Hillsborough County,312.9,Overall,Overall,27.930572,-82.306883,20
SD,Bon Homme County,312.9,Overall,Overall,42.99325,-97.887757,8
WI,Trempealeau County,312.9,Overall,Overall,44.303412,-91.355606,20
MD,Anne Arundel County,312.8,Overall,Overall,38.997548,-76.610413,20
NY,Washington County,312.8,Overall,Overall,43.315008,-73.433227,20
IN,Jackson County,312.7,Overall,Overall,38.907626,-86.043793,20
CA,Amador County,312.7,Overall,Overall,38.441847,-120.650063,20
NC,Hertford County,312.7,Overall,Overall,36.364446,-76.997006,20
WV,Pocahontas County,312.6,Overall,Overall,38.326956,-80.010238,12
VA,Amherst County,312.5,Overall,Overall,37.605663,-79.146708,20
MI,Barry County,312.4,Overall,Overall,42.598169,-85.311561,20
PA,Franklin County,312.4,Overall,Overall,39.926831,-77.724709,20
MD,Queen Anne's County,312.3,Overall,Overall,39.085562,-76.005396,20
VA,Craig County,312.2,Overall,Overall,37.484871,-80.206946,20
TX,Scurry County,312.1,Overall,Overall,32.73961,-100.917806,12
WI,Sauk County,312.0,Overall,Overall,43.429932,-89.949664,20
ID,Canyon County,312.0,Overall,Overall,43.621432,-116.704712,20
NE,York County,311.5,Overall,Overall,40.871211,-97.590771,20
KS,Rawlins County,311.5,Overall,Overall,39.783508,-101.071204,3
NC,Brunswick County,311.4,Overall,Overall,34.074922,-78.252254,20
CA,Kings County,311.4,Overall,Overall,36.078649,-119.803263,20
NC,Clay County,311.4,Overall,Overall,35.054268,-83.750413,20
NE,Banner County,311.3,Overall,Overall,41.543956,-103.713439,8
WY,Crook County,311.2,Overall,Overall,44.591063,-104.570953,20
WI,Vernon County,311.2,Overall,Overall,43.593299,-90.833978,6
WI,Columbia County,311.1,Overall,Overall,43.468916,-89.334485,20
KS,Wichita County,311.1,Overall,Overall,38.474684,-101.340886,4
WI,Ozaukee County,311.0,Overall,Overall,43.384159,-87.943655,20
ID,Idaho County,311.0,Overall,Overall,45.83601,-115.466729,3
TN,Hickman County,310.9,Overall,Overall,35.809344,-87.471127,20
TX,Edwards County,310.9,Overall,Overall,29.981162,-100.305712,2
WY,Washakie County,310.8,Overall,Overall,43.903659,-107.686572,15
PA,Mifflin County,310.8,Overall,Overall,40.613379,-77.619092,20
GA,Fulton County,310.8,Overall,Overall,33.790015,-84.46373,20
VA,Amelia County,310.8,Overall,Overall,37.334292,-77.98071,20
KS,Meade County,310.7,Overall,Overall,37.233271,-100.370738,4
WI,Eau Claire County,310.6,Overall,Overall,44.724588,-91.287906,20
IN,Brown County,310.6,Overall,Overall,39.190121,-86.242411,20
SC,McCormick County,310.6,Overall,Overall,33.896972,-82.308392,20
MT,Chouteau County,310.3,Overall,Overall,47.881393,-110.441635,5
WA,Grant County,310.3,Overall,Overall,47.204873,-119.451498,20
ND,Dunn County,310.2,Overall,Overall,47.362139,-102.625012,2
NY,Madison County,310.1,Overall,Overall,42.915558,-75.666927,20
SD,Jackson County,310.1,Overall,Overall,43.695294,-101.632562,4
PA,Juniata County,310.0,Overall,Overall,40.532575,-77.409211,20
SC,Dorchester County,310.0,Overall,Overall,33.082067,-80.405319,20
UT,Piute County,309.8,Overall,Overall,38.329315,-112.128788,5
IN,Porter County,309.8,Overall,Overall,41.461832,-87.078064,20
TX,Nueces County,309.7,Overall,Overall,27.726025,-97.635938,20
SD,Aurora County,309.6,Overall,Overall,43.715934,-98.567413,10
MN,Watonwan County,309.6,Overall,Overall,43.977188,-94.616153,5
IL,Johnson County,309.5,Overall,Overall,37.46459,-88.884196,20
IA,Pottawattamie County,309.3,Overall,Overall,41.339753,-95.549403,20
CA,Colusa County,309.2,Overall,Overall,39.178048,-122.229505,20
WV,Putnam County,309.2,Overall,Overall,38.506558,-81.910445,20
IL,Franklin County,309.1,Overall,Overall,37.995438,-88.926328,20
IA,Mitchell County,309.0,Overall,Overall,43.35741,-92.793387,19
TX,Tarrant County,308.9,Overall,Overall,32.776215,-97.286653,20
ND,Stark County,308.9,Overall,Overall,46.812058,-102.657358,20
MT,Sweet Grass County,308.9,Overall,Overall,45.814914,-109.944564,6
MT,Wheatland County,308.8,Overall,Overall,46.466346,-109.851392,1
MT,Stillwater County,308.8,Overall,Overall,45.66996,-109.394452,3
NC,Person County,308.7,Overall,Overall,36.389343,-78.975872,7
VT,Rutland County,308.7,Overall,Overall,43.578972,-73.036494,20
WA,Adams County,308.7,Overall,Overall,46.981331,-118.562992,20
OH,Clermont County,308.7,Overall,Overall,39.042129,-84.148752,20
KS,Pottawatomie County,308.5,Overall,Overall,39.374601,-96.338137,20
AZ,Cochise County,308.2,Overall,Overall,31.890942,-109.75114,5
GA,Dawson County,308.2,Overall,Overall,34.441935,-84.169031,20
TX,Real County,308.2,Overall,Overall,29.838543,-99.830097,4
MO,Holt County,308.2,Overall,Overall,40.100015,-95.223653,20
IA,Delaware County,307.7,Overall,Overall,42.471061,-91.36952,17
IL,Jo Daviess County,307.7,Overall,Overall,42.367586,-90.211446,10
NY,Warren County,307.5,Overall,Overall,43.558362,-73.851763,20
ID,Adams County,307.5,Overall,Overall,44.885789,-116.45327,20
ID,Owyhee County,307.4,Overall,Overall,42.580541,-116.163672,20
NJ,Monmouth County,307.4,Overall,Overall,40.250381,-74.233756,1
AL,Shelby County,307.3,Overall,Overall,33.272349,-86.662124,20
VT,Orange County,307.1,Overall,Overall,44.001461,-72.375223,15
NC,Dare County,307.1,Overall,Overall,35.734032,-75.80804,20
NC,Iredell County,307.1,Overall,Overall,35.80236,-80.87071,20
IN,Hancock County,307.0,Overall,Overall,39.82734,-85.779131,20
NJ,Middlesex County,307.0,Overall,Overall,40.429141,-74.415013,20
KS,Reno County,306.9,Overall,Overall,37.94562,-98.082241,20
NE,Garden County,306.8,Overall,Overall,41.614281,-102.333577,0
WY,Wyoming,306.7,Overall,Overall,42.9984,-107.552,0
IN,Spencer County,306.7,Overall,Overall,38.015728,-87.013098,20
NE,Garfield County,306.6,Overall,Overall,41.909732,-98.98729,5
IA,Allamakee County,306.4,Overall,Overall,43.285214,-91.379374,18
KS,Brown County,306.3,Overall,Overall,39.818434,-95.55563,12
KS,Nemaha County,306.2,Overall,Overall,39.77757,-96.009795,20
OH,Geauga County,306.2,Overall,Overall,41.49648,-81.171468,16
WI,Pepin County,306.1,Overall,Overall,44.583047,-92.003879,15
GA,Paulding County,306.1,Overall,Overall,33.922749,-84.861338,20
KS,Franklin County,306.1,Overall,Overall,38.560204,-95.282605,20
VA,Montgomery County,306.1,Overall,Overall,37.177149,-80.389268,20
IL,Ogle County,305.9,Overall,Overall,42.042479,-89.324744,20
SD,Tripp County,305.9,Overall,Overall,43.342981,-99.884754,5
KS,Russell County,305.8,Overall,Overall,38.906302,-98.756917,11
AK,Fairbanks North Star,305.7,Overall,Overall,64.809327,-146.586265,4
AK,Denali,305.5,Overall,Overall,63.678399,-149.962076,0
ID,Benewah County,305.3,Overall,Overall,47.210753,-116.659089,2
NY,Yates County,305.3,Overall,Overall,42.637147,-77.103223,5
MT,McCone County,305.3,Overall,Overall,47.646061,-105.80522,20
NE,Dixon County,305.2,Overall,Overall,42.490588,-96.868573,14
IA,Tama County,305.1,Overall,Overall,42.077507,-92.539598,18
VA,Lancaster County,305.1,Overall,Overall,37.735696,-76.463416,13
NY,Ontario County,305.0,Overall,Overall,42.855286,-77.299308,20
NY,Onondaga County,305.0,Overall,Overall,43.012001,-76.190642,20
KS,Kansas,305.0,Overall,Overall,38.4828,-98.384,18
CO,Rio Grande County,304.9,Overall,Overall,37.576037,-106.378275,18
MN,Kittson County,304.8,Overall,Overall,48.776772,-96.782716,2
GA,Pike County,304.8,Overall,Overall,33.091671,-84.385542,20
ND,Cavalier County,304.8,Overall,Overall,48.775713,-98.461623,2
WI,Wisconsin,304.6,Overall,Overall,44.6333,-90.0068,15
TX,Kimble County,304.6,Overall,Overall,30.48811,-99.749908,20
NJ,Union County,304.5,Overall,Overall,40.650721,-74.310458,20
SD,McCook County,304.3,Overall,Overall,43.670795,-97.369237,3
TX,Terrell County,304.3,Overall,Overall,30.233267,-102.079592,1
KS,Decatur County,304.3,Overall,Overall,39.78199,-100.458311,4
NY,Rockland County,304.3,Overall,Overall,41.152819,-74.032948,20
IN,Warren County,304.2,Overall,Overall,40.356224,-87.362222,20
WA,Ferry County,304.2,Overall,Overall,48.471723,-118.517866,13
FL,Pasco County,304.2,Overall,Overall,28.309881,-82.386594,20
NC,Northampton County,304.1,Overall,Overall,36.422168,-77.412187,20
MN,Wilkin County,304.1,Overall,Overall,46.35547,-96.467416,20
RI,Bristol County,304.0,Overall,Overall,41.727221,-71.297681,20
NC,Ashe County,304.0,Overall,Overall,36.433254,-81.498915,20
KS,Harvey County,304.0,Overall,Overall,38.039234,-97.425008,20
